layer_name,input,kv_cache,tp_size,latency(ns)
post_layernorm,43,0,4,7702
gate,43,0,4,61136
expert.w1,43,0,4,16513
expert.w3,43,0,4,15967
act_fn,43,0,4,3389
expert.w2,43,0,4,14332
final_layernorm,43,0,4,7493
lm_head,43,0,4,95906
embedding,44,0,4,4450
input_layernorm,44,0,4,7672
q_proj,44,0,4,17021
k_proj,44,0,4,6623
v_proj,44,0,4,6375
rope,44,0,4,21121
attn,44,0,4,3169
o_proj,44,0,4,14864
post_layernorm,44,0,4,7958
gate,44,0,4,62928
expert.w1,44,0,4,16619
expert.w3,44,0,4,15984
act_fn,44,0,4,3467
expert.w2,44,0,4,14670
final_layernorm,44,0,4,7818
lm_head,44,0,4,96320
embedding,45,0,4,4482
input_layernorm,45,0,4,7493
q_proj,45,0,4,16974
k_proj,45,0,4,6545
v_proj,45,0,4,6302
rope,45,0,4,20464
attn,45,0,4,3109
o_proj,45,0,4,14751
post_layernorm,45,0,4,7811
gate,45,0,4,61730
expert.w1,45,0,4,16243
expert.w3,45,0,4,15806
act_fn,45,0,4,3570
expert.w2,45,0,4,14450
final_layernorm,45,0,4,7476
lm_head,45,0,4,96176
embedding,46,0,4,4442
input_layernorm,46,0,4,7444
q_proj,46,0,4,16664
k_proj,46,0,4,6462
v_proj,46,0,4,6033
rope,46,0,4,20369
attn,46,0,4,3094
o_proj,46,0,4,14746
post_layernorm,46,0,4,7771
gate,46,0,4,60908
expert.w1,46,0,4,16240
expert.w3,46,0,4,15779
act_fn,46,0,4,3434
expert.w2,46,0,4,14430
final_layernorm,46,0,4,7482
lm_head,46,0,4,96498
embedding,47,0,4,4600
input_layernorm,47,0,4,7713
q_proj,47,0,4,16757
k_proj,47,0,4,6594
v_proj,47,0,4,6134
rope,47,0,4,21026
attn,47,0,4,3208
o_proj,47,0,4,14978
post_layernorm,47,0,4,8006
gate,47,0,4,63583
expert.w1,47,0,4,16537
expert.w3,47,0,4,16309
act_fn,47,0,4,3491
expert.w2,47,0,4,14508
final_layernorm,47,0,4,7845
lm_head,47,0,4,96535
embedding,48,0,4,4486
input_layernorm,48,0,4,7466
q_proj,48,0,4,16680
k_proj,48,0,4,6517
v_proj,48,0,4,6044
rope,48,0,4,20323
attn,48,0,4,3080
